image_id,label
test_1369d,coffee
test_1370a,water
test_1370b,beans
test_1370c,water
test_1370d,candy
test_1371a,juice
test_1371b,milk
test_1371c,oil
test_1371d,vinegar
test_1372a,candy
test_1372b,tea
test_1372c,chocolate
test_1372d,tomatosauce
test_1373a,tea
test_1373b,tea
test_1373c,tomatosauce
test_1373d,coffee
test_1374a,chips
test_1374b,water
test_1374c,tea
test_1374d,honey
test_1375a,candy
test_1375b,chocolate
test_1375c,candy
test_1375d,nuts
test_1376a,corn
test_1376b,juice
test_1376c,chocolate
test_1376d,cake
test_1377a,spices
test_1377b,tomatosauce
test_1377c,tomatosauce
test_1377d,water
test_1378a,honey
test_1378b,tomatosauce
test_1378c,fish
test_1378d,candy
test_1379a,tea
test_1379b,vinegar
test_1379c,milk
test_1379d,coffee
test_1380a,fish
test_1380b,tea
test_1380c,coffee
test_1380d,soda
test_1381a,tea
test_1381b,chocolate
test_1381c,tea
test_1381d,candy
test_1382a,milk
test_1382b,candy
test_1382c,tea
test_1382d,sugar
test_1383a,cereal
test_1383b,nuts
test_1383c,milk
test_1383d,milk
test_1384a,chips
test_1384b,tea
test_1384c,coffee
test_1384d,tea
test_1385a,water
test_1385b,cereal
test_1385c,tea
test_1385d,rice
test_1386a,spices
test_1386b,tea
test_1386c,coffee
test_1386d,spices
test_1387a,vinegar
test_1387b,vinegar
test_1387c,soda
test_1387d,cereal
test_1388a,tea
test_1388b,chocolate
test_1388c,tea
test_1388d,tomatosauce
test_1389a,coffee
test_1389b,candy
test_1389c,juice
test_1389d,tea
test_1390a,spices
test_1390b,jam
test_1390c,beans
test_1390d,honey
test_1391a,water
test_1391b,nuts
test_1391c,water
test_1391d,oil
test_1392a,spices
test_1392b,nuts
test_1392c,tea
test_1392d,pasta
test_1393a,cereal
test_1393b,jam
test_1393c,vinegar
test_1393d,milk
test_1394a,spices
test_1394b,coffee
test_1394c,cereal
test_1394d,chocolate
test_1395a,milk
test_1395b,chips
test_1395c,spices
test_1395d,pasta
test_1396a,vinegar
test_1396b,jam
test_1396c,tea
test_1396d,fish
test_1397a,beans
test_1397b,oil
test_1397c,chocolate
test_1397d,jam
test_1398a,flour
test_1398b,soda
test_1398c,corn
test_1398d,juice
test_1399a,candy
test_1399b,water
test_1399c,juice
test_1399d,coffee
test_1400a,chips
test_1400b,tea
test_1400c,corn
test_1400d,chocolate
test_1401a,tea
test_1401b,sugar
test_1401c,tea
test_1401d,tea
test_1402a,milk
test_1402b,jam
test_1402c,milk
test_1402d,candy
test_1403a,cereal
test_1403b,chocolate
test_1403c,coffee
test_1403d,chocolate
test_1404a,juice
test_1404b,candy
test_1404c,juice
test_1404d,cereal
test_1405a,milk
test_1405b,tea
test_1405c,spices
test_1405d,cake
test_1406a,milk
test_1406b,cereal
test_1406c,candy
test_1406d,tea
test_1407a,coffee
test_1407b,coffee
test_1407c,beans
test_1407d,pasta
test_1408a,nuts
test_1408b,corn
test_1408c,juice
test_1408d,cake
test_1409a,juice
test_1409b,sugar
test_1409c,coffee
test_1409d,cereal
test_1410a,beans
test_1410b,jam
test_1410c,corn
test_1410d,juice
test_1411a,pasta
test_1411b,fish
test_1411c,oil
test_1411d,cake
test_1412a,chocolate
test_1412b,vinegar
test_1412c,coffee
test_1412d,candy
test_1413a,sugar
test_1413b,jam
test_1413c,spices
test_1413d,tea
test_1414a,chips
test_1414b,coffee
test_1414c,oil
test_1414d,chocolate
test_1415a,rice
test_1415b,vinegar
test_1415c,juice
test_1415d,candy
test_1416a,cake
test_1416b,tomatosauce
test_1416c,coffee
test_1416d,nuts
test_1417a,spices
test_1417b,candy
test_1417c,tea
test_1417d,chocolate
test_1418a,tea
test_1418b,nuts
test_1418c,fish
test_1418d,corn
test_1419a,candy
test_1419b,coffee
test_1419c,tea
test_1419d,coffee
test_1420a,cereal
test_1420b,pasta
test_1420c,rice
test_1420d,juice
test_1421a,rice
test_1421b,chocolate
test_1421c,juice
test_1421d,chips
test_1422a,juice
test_1422b,water
test_1422c,spices
test_1422d,fish
test_1423a,flour
test_1423b,coffee
test_1423c,spices
test_1423d,jam
test_1424a,chocolate
test_1424b,juice
test_1424c,spices
test_1424d,juice
test_1425a,chocolate
test_1425b,water
test_1425c,coffee
test_1425d,water
test_1426a,jam
test_1426b,candy
test_1426c,tea
test_1426d,candy
test_1427a,tea
test_1427b,juice
test_1427c,tomatosauce
test_1427d,oil
test_1428a,candy
test_1428b,jam
test_1428c,cereal
test_1428d,tea
test_1429a,soda
test_1429b,tea
test_1429c,water
test_1429d,chocolate
test_1430a,chips
test_1430b,cereal
test_1430c,tea
test_1430d,tea
test_1431a,chips
test_1431b,coffee
test_1431c,candy
test_1431d,spices
test_1432a,juice
test_1432b,coffee
test_1432c,honey
test_1432d,milk
