image_id,label
test_1365d,tea
test_1366a,corn
test_1366b,pasta
test_1366c,cereal
test_1366d,juice
test_1367a,coffee
test_1367b,honey
test_1367c,chocolate
test_1367d,candy
test_1368a,juice
test_1368b,spices
test_1368c,rice
test_1368d,honey
test_1369a,spices
test_1369b,beans
test_1369c,oil
test_1369d,coffee
test_1370a,juice
test_1370b,beans
test_1370c,water
test_1370d,candy
test_1371a,juice
test_1371b,tea
test_1371c,oil
test_1371d,soda
test_1372a,fish
test_1372b,cereal
test_1372c,chocolate
test_1372d,jam
test_1373a,soda
test_1373b,candy
test_1373c,spices
test_1373d,sugar
test_1374a,tomatosauce
test_1374b,water
test_1374c,cake
test_1374d,honey
test_1375a,cereal
test_1375b,spices
test_1375c,nuts
test_1375d,nuts
test_1376a,tomatosauce
test_1376b,pasta
test_1376c,chocolate
test_1376d,tomatosauce
test_1377a,spices
test_1377b,tomatosauce
test_1377c,spices
test_1377d,water
test_1378a,honey
test_1378b,tomatosauce
test_1378c,fish
test_1378d,candy
test_1379a,corn
test_1379b,vinegar
test_1379c,coffee
test_1379d,coffee
test_1380a,fish
test_1380b,tea
test_1380c,coffee
test_1380d,honey
test_1381a,juice
test_1381b,cereal
test_1381c,fish
test_1381d,pasta
test_1382a,fish
test_1382b,candy
test_1382c,pasta
test_1382d,tea
test_1383a,cereal
test_1383b,nuts
test_1383c,milk
test_1383d,cereal
test_1384a,juice
test_1384b,tea
test_1384c,chocolate
test_1384d,sugar
test_1385a,coffee
test_1385b,cereal
test_1385c,candy
test_1385d,rice
test_1386a,juice
test_1386b,tea
test_1386c,cereal
test_1386d,spices
test_1387a,vinegar
test_1387b,vinegar
test_1387c,juice
test_1387d,flour
test_1388a,tea
test_1388b,coffee
test_1388c,tea
test_1388d,tomatosauce
test_1389a,rice
test_1389b,tea
test_1389c,cereal
test_1389d,tea
test_1390a,pasta
test_1390b,jam
test_1390c,beans
test_1390d,sugar
test_1391a,water
test_1391b,cereal
test_1391c,sugar
test_1391d,coffee
test_1392a,coffee
test_1392b,nuts
test_1392c,tea
test_1392d,pasta
test_1393a,tea
test_1393b,jam
test_1393c,soda
test_1393d,tea
test_1394a,beans
test_1394b,water
test_1394c,tea
test_1394d,tea
test_1395a,juice
test_1395b,tomatosauce
test_1395c,fish
test_1395d,spices
test_1396a,oil
test_1396b,jam
test_1396c,tea
test_1396d,flour
test_1397a,tomatosauce
test_1397b,oil
test_1397c,milk
test_1397d,jam
test_1398a,flour
test_1398b,soda
test_1398c,jam
test_1398d,juice
test_1399a,candy
test_1399b,water
test_1399c,coffee
test_1399d,coffee
test_1400a,candy
test_1400b,pasta
test_1400c,corn
test_1400d,coffee
test_1401a,tea
test_1401b,sugar
test_1401c,tomatosauce
test_1401d,cereal
test_1402a,milk
test_1402b,jam
test_1402c,juice
test_1402d,cereal
test_1403a,cereal
test_1403b,sugar
test_1403c,rice
test_1403d,nuts
test_1404a,coffee
test_1404b,cereal
test_1404c,juice
test_1404d,cereal
test_1405a,milk
test_1405b,milk
test_1405c,spices
test_1405d,cake
test_1406a,sugar
test_1406b,cereal
test_1406c,candy
test_1406d,tea
test_1407a,coffee
test_1407b,water
test_1407c,corn
test_1407d,pasta
test_1408a,nuts
test_1408b,corn
test_1408c,juice
test_1408d,cake
test_1409a,juice
test_1409b,sugar
test_1409c,coffee
test_1409d,cereal
test_1410a,corn
test_1410b,jam
test_1410c,tomatosauce
test_1410d,juice
test_1411a,candy
test_1411b,fish
test_1411c,oil
test_1411d,cereal
test_1412a,chocolate
test_1412b,oil
test_1412c,jam
test_1412d,cereal
test_1413a,tomatosauce
test_1413b,coffee
test_1413c,jam
test_1413d,cereal
test_1414a,candy
test_1414b,corn
test_1414c,oil
test_1414d,tea
test_1415a,rice
test_1415b,juice
test_1415c,tomatosauce
test_1415d,candy
test_1416a,cereal
test_1416b,honey
test_1416c,cereal
test_1416d,juice
test_1417a,spices
test_1417b,candy
test_1417c,chocolate
test_1417d,nuts
test_1418a,tea
test_1418b,milk
test_1418c,fish
test_1418d,corn
test_1419a,candy
test_1419b,cereal
test_1419c,cereal
test_1419d,chocolate
test_1420a,cereal
test_1420b,pasta
test_1420c,rice
test_1420d,juice
test_1421a,tomatosauce
test_1421b,candy
test_1421c,juice
test_1421d,cake
test_1422a,juice
test_1422b,water
test_1422c,coffee
test_1422d,pasta
test_1423a,flour
test_1423b,cereal
test_1423c,juice
test_1423d,honey
test_1424a,fish
test_1424b,juice
test_1424c,spices
test_1424d,tea
test_1425a,oil
test_1425b,water
test_1425c,coffee
test_1425d,water
test_1426a,coffee
test_1426b,candy
test_1426c,beans
test_1426d,candy
test_1427a,tea
test_1427b,corn
test_1427c,tomatosauce
test_1427d,oil
test_1428a,candy
test_1428b,jam
test_1428c,cereal
test_1428d,tea
test_1429a,water
test_1429b,tea
test_1429c,water
test_1429d,chocolate
test_1430a,cereal
test_1430b,cereal
test_1430c,tea
test_1430d,tea
test_1431a,juice
test_1431b,cake
test_1431c,beans
test_1431d,spices
test_1432a,nuts
test_1432b,tea
test_1432c,coffee
test_1432d,milk
