image_id,label
test_1362c,chocolate
test_1362d,jam
test_1363a,water
test_1363b,candy
test_1363c,beans
test_1363d,pasta
test_1364a,cereal
test_1364b,sugar
test_1364c,tea
test_1364d,oil
test_1365a,honey
test_1365b,honey
test_1365c,tea
test_1365d,tea
test_1366a,corn
test_1366b,water
test_1366c,cereal
test_1366d,coffee
test_1367a,tea
test_1367b,coffee
test_1367c,chocolate
test_1367d,water
test_1368a,soda
test_1368b,fish
test_1368c,tea
test_1368d,coffee
test_1369a,chocolate
test_1369b,jam
test_1369c,water
test_1369d,coffee
test_1370a,honey
test_1370b,beans
test_1370c,water
test_1370d,candy
test_1371a,tomatosauce
test_1371b,milk
test_1371c,oil
test_1371d,water
test_1372a,chocolate
test_1372b,tea
test_1372c,tea
test_1372d,jam
test_1373a,honey
test_1373b,candy
test_1373c,tomatosauce
test_1373d,candy
test_1374a,tomatosauce
test_1374b,water
test_1374c,cake
test_1374d,honey
test_1375a,candy
test_1375b,coffee
test_1375c,candy
test_1375d,nuts
test_1376a,tomatosauce
test_1376b,soda
test_1376c,chocolate
test_1376d,cake
test_1377a,oil
test_1377b,tomatosauce
test_1377c,chips
test_1377d,water
test_1378a,honey
test_1378b,tomatosauce
test_1378c,honey
test_1378d,milk
test_1379a,juice
test_1379b,juice
test_1379c,coffee
test_1379d,water
test_1380a,coffee
test_1380b,tea
test_1380c,coffee
test_1380d,honey
test_1381a,tea
test_1381b,tea
test_1381c,tea
test_1381d,water
test_1382a,milk
test_1382b,candy
test_1382c,tea
test_1382d,tea
test_1383a,tea
test_1383b,nuts
test_1383c,milk
test_1383d,tea
test_1384a,cereal
test_1384b,tea
test_1384c,chocolate
test_1384d,sugar
test_1385a,coffee
test_1385b,nuts
test_1385c,candy
test_1385d,cereal
test_1386a,oil
test_1386b,tea
test_1386c,chocolate
test_1386d,coffee
test_1387a,coffee
test_1387b,water
test_1387c,soda
test_1387d,milk
test_1388a,tea
test_1388b,chocolate
test_1388c,tea
test_1388d,tomatosauce
test_1389a,tomatosauce
test_1389b,tea
test_1389c,candy
test_1389d,nuts
test_1390a,oil
test_1390b,jam
test_1390c,beans
test_1390d,milk
test_1391a,water
test_1391b,tea
test_1391c,pasta
test_1391d,chocolate
test_1392a,coffee
test_1392b,chocolate
test_1392c,chocolate
test_1392d,chips
test_1393a,tea
test_1393b,jam
test_1393c,water
test_1393d,milk
test_1394a,fish
test_1394b,water
test_1394c,tea
test_1394d,tea
test_1395a,milk
test_1395b,chips
test_1395c,spices
test_1395d,spices
test_1396a,oil
test_1396b,jam
test_1396c,chocolate
test_1396d,tomatosauce
test_1397a,tomatosauce
test_1397b,oil
test_1397c,milk
test_1397d,jam
test_1398a,cereal
test_1398b,chips
test_1398c,jam
test_1398d,chocolate
test_1399a,candy
test_1399b,water
test_1399c,coffee
test_1399d,coffee
test_1400a,candy
test_1400b,tea
test_1400c,honey
test_1400d,coffee
test_1401a,tea
test_1401b,water
test_1401c,rice
test_1401d,chocolate
test_1402a,milk
test_1402b,jam
test_1402c,juice
test_1402d,tea
test_1403a,chocolate
test_1403b,tea
test_1403c,chocolate
test_1403d,nuts
test_1404a,chocolate
test_1404b,flour
test_1404c,honey
test_1404d,cereal
test_1405a,milk
test_1405b,milk
test_1405c,oil
test_1405d,cake
test_1406a,rice
test_1406b,nuts
test_1406c,candy
test_1406d,tea
test_1407a,oil
test_1407b,chocolate
test_1407c,candy
test_1407d,candy
test_1408a,nuts
test_1408b,milk
test_1408c,juice
test_1408d,cake
test_1409a,cereal
test_1409b,sugar
test_1409c,coffee
test_1409d,candy
test_1410a,beans
test_1410b,honey
test_1410c,tomatosauce
test_1410d,coffee
test_1411a,candy
test_1411b,jam
test_1411c,oil
test_1411d,cereal
test_1412a,chocolate
test_1412b,oil
test_1412c,jam
test_1412d,candy
test_1413a,tomatosauce
test_1413b,jam
test_1413c,jam
test_1413d,tea
test_1414a,chips
test_1414b,jam
test_1414c,chocolate
test_1414d,tea
test_1415a,rice
test_1415b,juice
test_1415c,soda
test_1415d,candy
test_1416a,cake
test_1416b,chocolate
test_1416c,chocolate
test_1416d,juice
test_1417a,tomatosauce
test_1417b,candy
test_1417c,water
test_1417d,chocolate
test_1418a,tomatosauce
test_1418b,milk
test_1418c,fish
test_1418d,candy
test_1419a,chocolate
test_1419b,tomatosauce
test_1419c,chocolate
test_1419d,chocolate
test_1420a,tea
test_1420b,chocolate
test_1420c,candy
test_1420d,chocolate
test_1421a,tomatosauce
test_1421b,chocolate
test_1421c,chocolate
test_1421d,chocolate
test_1422a,tomatosauce
test_1422b,water
test_1422c,chocolate
test_1422d,coffee
test_1423a,rice
test_1423b,cereal
test_1423c,juice
test_1423d,honey
test_1424a,chocolate
test_1424b,tomatosauce
test_1424c,tomatosauce
test_1424d,juice
test_1425a,oil
test_1425b,water
test_1425c,coffee
test_1425d,water
test_1426a,jam
test_1426b,chocolate
test_1426c,milk
test_1426d,candy
test_1427a,tea
test_1427b,honey
test_1427c,coffee
test_1427d,oil
test_1428a,candy
test_1428b,jam
test_1428c,chocolate
test_1428d,tea
test_1429a,soda
test_1429b,tea
test_1429c,water
test_1429d,chocolate
test_1430a,cake
test_1430b,candy
test_1430c,tea
test_1430d,tea
test_1431a,juice
test_1431b,chocolate
test_1431c,candy
test_1431d,spices
test_1432a,flour
test_1432b,tea
test_1432c,coffee
test_1432d,coffee
